15.29375,0.205902485,26.225,0.298607881,24.53,0.2
13.76875,0.210900846,24.99375,0.276699295,22.39,0.2
13.03125,0.314079342,22.81875,0.27894892,20.73,0.1
12.03125,0.335875721,21.5125,0.22453656,19.39,0.1
10.96875,0.161696733,19.9625,0.241091269,18.28,0.1
10.56875,0.24979158,18.75625,0.168015376,17.35,0.1
